Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
DistanceFieldShadows,801,801.000000,0.092317,0.000024,0.003930,0.000115,0.000064,0.013836,0.000000,0.000465,0.000017,0.000009
BeginRayTracedDistanceFieldShadow,800,800.000000,0.077205,0.000018,0.003465,0.000097,0.000053,0.012955,0.000000,0.000713,0.000016,0.000014
CullDistanceFieldObjectsForLight %s,799,799.000000,0.061380,0.000015,0.002867,0.000077,0.000044,0.052192,0.000001,0.002752,0.000065,0.000056
VirtualTextureUpdate,1858,1858.000000,0.069906,0.000002,0.001939,0.000038,0.000022,0.062839,0.000000,0.001209,0.000034,0.000013
DrawVisibleMeshCommandsAnyThreadTask,2829,2829.000000,0.050159,0.000001,0.000303,0.000018,0.000014,0.012805,0.000001,0.000210,0.000005,0.000003
ParallelDraw,5669,5669.000000,0.250577,0.000000,0.005151,0.000044,0.000000,0.199222,0.000000,0.003189,0.000035,0.000000
ComputeLightGrid,797,797.000000,0.071886,0.000010,0.008047,0.000090,0.000010,0.017682,0.000000,0.003247,0.000022,0.000000
CullLights,797,797.000000,0.054205,0.000009,0.005389,0.000068,0.000009,0.045915,0.000000,0.004799,0.000058,0.000000
LightFunctionAtlasGeneration,1060,1060.000000,0.003902,0.000000,0.000235,0.000004,0.000002,0.003902,0.000000,0.000235,0.000004,0.000002
ClearLumenSurfaceCache,9,9.000000,0.007075,0.000007,0.002479,0.000786,0.000082,0.000783,0.000001,0.000603,0.000087,0.000019
LumenUploadPageTable,271,271.000000,0.002222,0.000001,0.000301,0.000008,0.000004,0.000908,0.000001,0.000053,0.000003,0.000002
Translucency,2671,2671.000000,0.155809,0.000001,0.003584,0.000058,0.000037,0.013184,0.000000,0.002133,0.000005,0.000000
RenderTranslucency,2819,2819.000000,0.126269,0.000000,0.003198,0.000045,0.000032,0.035102,0.000000,0.002209,0.000012,0.000000
Submit,798,798.000000,0.047921,0.000007,0.001767,0.000060,0.000025,0.044095,0.000000,0.001113,0.000055,0.000012
PrepareViewRects,265,265.000000,0.004468,0.000009,0.000055,0.000017,0.000016,0.002338,0.000005,0.000047,0.000009,0.000008
PrepareViewRectsForRendering,265,265.000000,0.002130,0.000004,0.000018,0.000008,0.000008,0.002130,0.000004,0.000018,0.000008,0.000008
FGPUSkinCache::DispatchPassSetup,266,266.000000,0.002131,0.000003,0.000183,0.000008,0.000007,0.001822,0.000003,0.000067,0.000007,0.000006
FGPUSkinCache::DispatchPassExecute,266,266.000000,0.002705,0.000006,0.000080,0.000010,0.000009,0.001191,0.000002,0.000017,0.000004,0.000004
BuildSortedDispatchList,266,266.000000,0.000103,0.000000,0.000001,0.000000,0.000000,0.000103,0.000000,0.000001,0.000000,0.000000
UpdateVertexFactoryDeclarations,266,266.000000,0.000014,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.000000,0.000000
TransitionBufferUAVs,266,266.000000,0.000329,0.000000,0.000039,0.000001,0.000001,0.000329,0.000000,0.000039,0.000001,0.000001
GPUSkinCache_UpdateSkinningBatches,798,798.000000,0.001530,0.000000,0.000037,0.000002,0.000001,0.001530,0.000000,0.000036,0.000002,0.000001
TransitionAllToReadable,266,266.000000,0.000366,0.000001,0.000007,0.000001,0.000001,0.000366,0.000001,0.000007,0.000001,0.000001
StaticMeshUpdate,266,266.000000,0.020653,0.000000,0.000411,0.000078,0.000075,0.000468,0.000000,0.000008,0.000002,0.000002
CreateLightPrimitiveInteractions,266,266.000000,0.068142,0.000001,0.000964,0.000256,0.000108,0.068142,0.000001,0.000964,0.000256,0.000108
Skinning::UploadHierarchyData,266,266.000000,0.000135,0.000000,0.000005,0.000001,0.000000,0.000135,0.000000,0.000005,0.000001,0.000000
Skinning::UploadTransformData,266,266.000000,0.000349,0.000000,0.000198,0.000001,0.000000,0.000349,0.000000,0.000198,0.000001,0.000000
SceneVisibility_FrustumCull,423,423.000000,0.009722,0.000001,0.000360,0.000023,0.000026,0.009624,0.000001,0.000354,0.000023,0.000026
OcclusionCull,1838,1838.000000,0.052863,0.000001,0.000249,0.000029,0.000029,0.052855,0.000001,0.000249,0.000029,0.000029
Frame,41457,41457.000000,14.799642,0.000000,1.466495,0.000357,0.000000,0.132730,0.000000,0.003988,0.000003,0.000000
FAudioDevic_Update,264,264.000000,0.159945,0.000027,0.003047,0.000606,0.000530,0.002561,0.000005,0.000071,0.000010,0.000009
FAudioDevice_UpdateDeviceTiming,264,264.000000,0.000300,0.000000,0.000006,0.000001,0.000001,0.000300,0.000000,0.000006,0.000001,0.000001
FAudioDevice_UpdateVirtualLoops,264,264.000000,0.000221,0.000000,0.000005,0.000001,0.000001,0.000221,0.000000,0.000005,0.000001,0.000001
FAudioDevice_HandlePause,264,264.000000,0.000135,0.000000,0.000007,0.000001,0.000000,0.000135,0.000000,0.000007,0.000001,0.000000
FAudioDevice_UpdateAudioVolumeEffects,264,264.000000,0.001309,0.000002,0.000012,0.000005,0.000005,0.001309,0.000002,0.000012,0.000005,0.000005
FAudioDevice_UpdateAudioEngineSubsystems,264,264.000000,0.002958,0.000006,0.000082,0.000011,0.000011,0.002958,0.000006,0.000082,0.000011,0.000011
FAudioDevice_UpdateSoundClasses,264,264.000000,0.000825,0.000001,0.000016,0.000003,0.000003,0.000825,0.000001,0.000016,0.000003,0.000003
FAudioDevice_VirtualizeLoops,264,264.000000,0.003646,0.000000,0.000069,0.000014,0.000011,0.003646,0.000000,0.000069,0.000014,0.000011
FAudioDevice_UpdateSources,264,264.000000,0.138138,0.000005,0.002870,0.000523,0.000468,0.032340,0.000004,0.000562,0.000123,0.000117
FAudioDevice_StopSources,264,264.000000,0.022680,0.000000,0.000339,0.000086,0.000093,0.004613,0.000000,0.000306,0.000017,0.000006
FAudioDevice_StartSources,264,264.000000,0.078168,0.000000,0.001994,0.000296,0.000202,0.001708,0.000000,0.000067,0.000006,0.000005
FAudioDevice_UpdatePassiveSoundMixModifiers,264,264.000000,0.000460,0.000000,0.000011,0.000002,0.000002,0.000460,0.000000,0.000011,0.000002,0.000002
FAudioDevice_UpdateHardware,264,264.000000,0.001539,0.000003,0.000052,0.000006,0.000005,0.001434,0.000003,0.000052,0.000005,0.000005
Slate::MergeRenderBatches,792,792.000000,0.001178,0.000000,0.000043,0.000001,0.000000,0.000989,0.000000,0.000041,0.000001,0.000000
Slate::SortRenderBatches,264,264.000000,0.000189,0.000000,0.000002,0.000001,0.000001,0.000189,0.000000,0.000002,0.000001,0.000001
FRDGBuilder::SetupDispatchPassExecute,265,265.000000,0.028321,0.000054,0.000373,0.000107,0.000092,0.000145,0.000000,0.000001,0.000001,0.000000
ParallelMdcDispatchDraw,1301,1301.000000,0.014058,0.000000,0.000152,0.000011,0.000008,0.012911,0.000000,0.000152,0.000010,0.000008
BasePass,3763,3763.000000,0.199943,0.000001,0.016875,0.000053,0.000001,0.012358,0.000000,0.000106,0.000003,0.000001
Nanite::BasePass,1595,1595.000000,0.102516,0.000003,0.010011,0.000064,0.000003,0.030899,0.000000,0.000798,0.000019,0.000008
UpdateAllPrimitiveSceneInfos,802,802.000000,0.758247,0.000008,0.009254,0.000945,0.000008,0.301401,0.000000,0.004799,0.000376,0.000000
Shadow.Virtual.ProcessInvalidations,535,535.000000,0.024428,0.000005,0.005519,0.000046,0.000005,0.017450,0.000000,0.000244,0.000033,0.000030
PostPass,4758,4758.000000,0.526420,0.000005,0.011639,0.000111,0.000005,0.181789,0.000000,0.000934,0.000038,0.000019
EndOfPipeTask,751,751.000000,0.216722,0.000001,0.001689,0.000289,0.000325,0.000400,0.000000,0.000028,0.000001,0.000001
EndOfPipeTask_RHIEndFrame,264,264.000000,0.091953,0.000248,0.001688,0.000348,0.000321,0.000993,0.000002,0.000142,0.000004,0.000003
UE::RHI::GPUProfiler::ProcessEvents,264,264.000000,0.090961,0.000246,0.001674,0.000345,0.000318,0.090086,0.000243,0.001670,0.000341,0.000316
AsyncCursorTask,265,265.000000,0.018685,0.000014,0.000618,0.000071,0.000063,0.018685,0.000014,0.000618,0.000071,0.000063
PhysicsParallelForWithContext,2303,2303.000000,0.035115,0.000000,0.000231,0.000015,0.000002,0.035115,0.000000,0.000231,0.000015,0.000002
SetupShadowMeshPass,265,265.000000,0.000460,0.000001,0.000008,0.000002,0.000002,0.000291,0.000000,0.000002,0.000001,0.000001
FMeshElementCollector_Finish,1590,1590.000000,0.000824,0.000000,0.000009,0.000001,0.000000,0.000385,0.000000,0.000004,0.000000,0.000000
FMeshElementCollector::Commit,1590,1590.000000,0.000439,0.000000,0.000008,0.000000,0.000000,0.000439,0.000000,0.000008,0.000000,0.000000
UpdateLumenSceneBuffers,1044,1044.000000,0.149183,0.000000,0.001849,0.000143,0.000038,0.027116,0.000000,0.000140,0.000026,0.000017
BuildLumenMeshCaptureMaterialPasses,265,265.000000,0.013430,0.000023,0.000201,0.000051,0.000044,0.013312,0.000022,0.000201,0.000050,0.000044
Sort,265,265.000000,0.000118,0.000000,0.000001,0.000000,0.000000,0.000118,0.000000,0.000001,0.000000,0.000000
FSceneInstanceCullingQuery_GetResult,530,530.000000,0.000140,0.000000,0.000001,0.000000,0.000000,0.000140,0.000000,0.000001,0.000000,0.000000
BuildPreviousOccluderHZB,790,790.000000,0.050393,0.000009,0.004118,0.000064,0.000009,0.014269,0.000000,0.000269,0.000018,0.000003
BuildHZB,1590,1590.000000,0.068306,0.000006,0.004118,0.000043,0.000006,0.054691,0.000000,0.000506,0.000034,0.000021
InstanceCulling,3985,3985.000000,0.241984,0.000002,0.010497,0.000061,0.000002,0.121445,0.000000,0.001681,0.000030,0.000017
Nanite::InitContext,2652,2652.000000,0.038645,0.000001,0.004655,0.000015,0.000001,0.031978,0.000000,0.000236,0.000012,0.000007
MainPass,4751,4751.000000,0.515402,0.000010,0.015108,0.000108,0.000010,0.201102,0.000000,0.001628,0.000042,0.000033
UpdateCardSceneBuffer,569,569.000000,0.004313,0.000000,0.000306,0.000008,0.000003,0.002216,0.000000,0.000130,0.000004,0.000003
BuildRenderingCommands(Culling=%s),440,440.000000,0.009929,0.000002,0.002186,0.000023,0.000024,0.007725,0.000000,0.000184,0.000018,0.000019
MeshCardCapture,10908,10908.000000,0.040841,0.000000,0.005841,0.000004,0.000000,0.025459,0.000000,0.002951,0.000002,0.000000
ComputeViewRelevance,5040,5040.000000,0.201274,0.000002,0.000224,0.000040,0.000040,0.201271,0.000002,0.000224,0.000040,0.000040
FSceneRenderer_FinalizeStaticRelevance,265,265.000000,0.014365,0.000007,0.000362,0.000054,0.000043,0.000164,0.000000,0.000002,0.000001,0.000001
FinalizeRelevance,265,265.000000,0.014201,0.000006,0.000361,0.000054,0.000042,0.013741,0.000006,0.000228,0.000052,0.000040
MergeGatherDynamicMeshElementContexts,265,265.000000,0.002624,0.000005,0.000027,0.000010,0.000010,0.002624,0.000005,0.000027,0.000010,0.000010
DynamicRelevance,265,265.000000,0.000406,0.000000,0.000007,0.000002,0.000001,0.000406,0.000000,0.000007,0.000002,0.000001
FSceneRenderer::SetupMeshPass,265,265.000000,0.010134,0.000019,0.000215,0.000038,0.000033,0.004744,0.000009,0.000087,0.000018,0.000016
AddNaniteRenderViews,265,265.000000,0.007368,0.000018,0.000365,0.000028,0.000025,0.007368,0.000018,0.000365,0.000028,0.000025
PrepareLightViewData,265,265.000000,0.000863,0.000001,0.000007,0.000003,0.000003,0.000863,0.000001,0.000007,0.000003,0.000003
LumenSceneLighting%s,1345,1345.000000,0.308146,0.000003,0.009089,0.000229,0.000186,0.004146,0.000000,0.000096,0.000003,0.000002
CullTiles,1308,1308.000000,0.097852,0.000001,0.005586,0.000075,0.000057,0.081207,0.000001,0.001128,0.000062,0.000035
Light,796,796.000000,0.016604,0.000004,0.002724,0.000021,0.000004,0.013622,0.000001,0.000128,0.000017,0.000009
Offscreen,1061,1061.000000,0.013772,0.000000,0.003409,0.000013,0.000000,0.010283,0.000000,0.000215,0.000010,0.000009
Radiosity,798,798.000000,0.103455,0.000020,0.009089,0.000130,0.000020,0.063058,0.000000,0.002016,0.000079,0.000041
InitTranslucencyLightingVolumeTextures,796,796.000000,0.027534,0.000003,0.001511,0.000035,0.000003,0.025475,0.000001,0.001368,0.000032,0.000001
TranslucencyLightingVolume,797,797.000000,0.050011,0.000016,0.005657,0.000063,0.000016,0.004476,0.000000,0.000090,0.000006,0.000004
InjectTranslucencyLightingVolume,796,796.000000,0.025711,0.000011,0.005656,0.000032,0.000011,0.020024,0.000001,0.001074,0.000025,0.000022
FilterTranslucentVolume,796,796.000000,0.019748,0.000004,0.001762,0.000025,0.000004,0.017823,0.000001,0.001751,0.000022,0.000001
FSceneRenderProcessor::DeleteSceneRenderers,265,265.000000,0.019178,0.000042,0.000134,0.000072,0.000069,0.019178,0.000042,0.000134,0.000072,0.000069
Nanite::Readback,790,790.000000,0.195651,0.000001,0.011945,0.000248,0.000001,0.028101,0.000001,0.000256,0.000036,0.000016
SceneVisibility_InitMaps,265,265.000000,0.001540,0.000001,0.000090,0.000006,0.000004,0.001538,0.000001,0.000090,0.000006,0.000004
Nanite::ShadeBinning,798,798.000000,0.044820,0.000011,0.004819,0.000056,0.000011,0.033294,0.000001,0.001414,0.000042,0.000029
EditorPrimitives,795,795.000000,0.013480,0.000005,0.000079,0.000017,0.000015,0.013181,0.000005,0.000079,0.000017,0.000015
StochasticLighting,796,796.000000,0.032034,0.000011,0.008930,0.000040,0.000011,0.022923,0.000003,0.000728,0.000029,0.000025
UpdateGPUScene_Primitives,265,265.000000,0.197146,0.000065,0.003433,0.000744,0.000507,0.003717,0.000005,0.000055,0.000014,0.000013
Primitives,265,265.000000,0.153632,0.000039,0.002740,0.000580,0.000421,0.004150,0.000002,0.000081,0.000016,0.000007
GetPrimitiveUniformShaderParameters_RenderThread,251241,251241.000000,0.071684,0.000000,0.000160,0.000000,0.000000,0.071684,0.000000,0.000160,0.000000,0.000000
Instances,265,265.000000,0.036954,0.000008,0.000780,0.000139,0.000079,0.000123,0.000000,0.000002,0.000000,0.000000
RHIAsyncCacheConsolidation,795,795.000000,0.001477,0.000000,0.000101,0.000002,0.000001,0.001474,0.000000,0.000101,0.000002,0.000001
Shadow.Virtual.ProcessInvalidationsGPU,793,793.000000,0.017580,0.000003,0.006260,0.000022,0.000003,0.011278,0.000000,0.000406,0.000014,0.000013
Upload_Multiple,529,529.000000,0.047246,0.000005,0.000802,0.000089,0.000102,0.037664,0.000004,0.000762,0.000071,0.000080
Nanite::EndAsyncUpdate,282,282.000000,0.004509,0.000001,0.001809,0.000016,0.000001,0.001645,0.000000,0.000366,0.000006,0.000004
Nanite::RasterizeLumenCards,1342,1342.000000,0.204074,0.000001,0.012762,0.000152,0.000130,0.001832,0.000000,0.000050,0.000001,0.000001
FinalizeOcclusionCull,265,265.000000,0.020431,0.000012,0.000237,0.000077,0.000060,0.019585,0.000010,0.000234,0.000074,0.000058
EndOfPipeTask_RHIProcessDeleteQueue,487,487.000000,0.124369,0.000001,0.001586,0.000255,0.000305,0.124369,0.000001,0.001586,0.000255,0.000305
CopyStencilToLightingChannels,796,796.000000,0.047436,0.000003,0.015016,0.000060,0.000003,0.040160,0.000001,0.009629,0.000050,0.000001
SetupParallelExecute,529,529.000000,0.029426,0.000004,0.000599,0.000056,0.000064,0.029426,0.000004,0.000599,0.000056,0.000064
PrepareImageBasedVRS,1058,1058.000000,0.023526,0.000000,0.003619,0.000022,0.000000,0.001110,0.000000,0.000008,0.000001,0.000000
ContrastAdaptiveShading,793,793.000000,0.022416,0.000000,0.003619,0.000028,0.000000,0.014035,0.000000,0.001655,0.000018,0.000017
HZB,1596,1596.000000,0.177565,0.000003,0.002914,0.000111,0.000033,0.003512,0.000000,0.000082,0.000002,0.000002
BeginOcclusionTests,1858,1858.000000,0.140126,0.000000,0.002903,0.000075,0.000000,0.009904,0.000000,0.000198,0.000005,0.000004
ViewOcclusionTests,531,531.000000,0.134088,0.000009,0.002889,0.000253,0.000125,0.002075,0.000000,0.001266,0.000004,0.000000
ShadowFrustumQueries,530,530.000000,0.000541,0.000000,0.000054,0.000001,0.000001,0.000541,0.000000,0.000054,0.000001,0.000001
GroupedQueries,530,530.000000,0.000392,0.000000,0.000005,0.000001,0.000001,0.000392,0.000000,0.000005,0.000001,0.000001
IndividualQueries,530,530.000000,0.126353,0.000003,0.001595,0.000238,0.000131,0.120541,0.000003,0.001178,0.000227,0.000127
BuildHZB,800,800.000000,0.033361,0.000006,0.002128,0.000042,0.000028,0.001179,0.000000,0.000048,0.000001,0.000001
CleanupSceneRenderer,265,265.000000,0.010062,0.000009,0.000157,0.000038,0.000030,0.009262,0.000006,0.000153,0.000035,0.000027
FViewInfo::DestroyAllSnapshots,265,265.000000,0.000800,0.000002,0.000005,0.000003,0.000003,0.000800,0.000002,0.000005,0.000003,0.000003
FScene_DeletePrimitiveSceneInfo,266,266.000000,0.008985,0.000000,0.000170,0.000034,0.000014,0.008985,0.000000,0.000170,0.000034,0.000014
UpdateExposureCompensationCurveLUT,265,265.000000,0.000139,0.000000,0.000001,0.000001,0.000001,0.000139,0.000000,0.000001,0.000001,0.000001
UpdateLightFunctionAtlas,530,530.000000,0.001362,0.000000,0.000015,0.000003,0.000002,0.001362,0.000000,0.000014,0.000003,0.000002
GatherLumenLights,265,265.000000,0.006377,0.000014,0.000085,0.000024,0.000023,0.006310,0.000014,0.000085,0.000024,0.000023
FinishRelevance,265,265.000000,0.001373,0.000001,0.000070,0.000005,0.000004,0.001180,0.000001,0.000064,0.000004,0.000004
GatherDynamicMeshElements,270,270.000000,0.005143,0.000004,0.000099,0.000019,0.000018,0.003064,0.000003,0.000087,0.000011,0.000011
Nanite::LumenMeshCapturePass,799,799.000000,0.069070,0.000017,0.013165,0.000086,0.000017,0.016683,0.000000,0.000429,0.000021,0.000013
LumenEmitGBuffer,797,797.000000,0.034060,0.000000,0.013165,0.000043,0.000000,0.012101,0.000000,0.000907,0.000015,0.000009
BuildCardUpdateContext,814,814.000000,0.045531,0.000003,0.002702,0.000056,0.000030,0.034626,0.000000,0.001004,0.000043,0.000021
RelevancePipe,823,823.000000,0.011949,0.000000,0.000208,0.000015,0.000011,0.009695,0.000000,0.000200,0.000012,0.000008
FRDGScatterUploadBuilder,265,265.000000,0.061887,0.000025,0.001099,0.000234,0.000144,0.059711,0.000022,0.001082,0.000225,0.000129
PostProcessing,1620,1620.000000,0.391744,0.000000,0.008084,0.000242,0.000163,0.053385,0.000000,0.000484,0.000033,0.000015
Bloom,1220,1220.000000,0.103635,0.000004,0.004495,0.000085,0.000049,0.082186,0.000000,0.002680,0.000067,0.000055
FXAA,796,796.000000,0.013614,0.000003,0.003198,0.000017,0.000003,0.010323,0.000001,0.000171,0.000013,0.000006
OcclusionCullPipe,309,309.000000,0.574523,0.000006,0.007196,0.001859,0.000078,0.008393,0.000005,0.000081,0.000027,0.000023
GPUBound_WaitingForGPUForOcclusionQueries_SeeGPUTrack,264,264.000000,0.564986,0.000001,0.007167,0.002140,0.000001,0.000509,0.000001,0.000004,0.000002,0.000002
FGatherShadowPrimitivesTask,1583,1583.000000,0.077701,0.000002,0.000254,0.000049,0.000037,0.077701,0.000002,0.000254,0.000049,0.000037
FGatherShadowPrimitivesFinalizeTask,265,265.000000,0.004666,0.000008,0.000041,0.000018,0.000016,0.002311,0.000003,0.000032,0.000009,0.000008
CreateFilterShadowPrimitives,265,265.000000,0.002356,0.000005,0.000026,0.000009,0.000008,0.000912,0.000002,0.000007,0.000003,0.000003
FSceneRenderer::AllocateShadowDepthTargets,265,265.000000,0.001444,0.000002,0.000020,0.000005,0.000004,0.001317,0.000002,0.000014,0.000005,0.000004
GatherShadowDynamicMeshElements,265,265.000000,0.019827,0.000037,0.000207,0.000075,0.000075,0.002482,0.000006,0.000038,0.000009,0.000009
ViewSnapshotCache::Create,530,530.000000,0.001276,0.000001,0.000066,0.000002,0.000002,0.001276,0.000001,0.000066,0.000002,0.000002
FPipe::WaitUntilEmpty,11,11.000000,0.000036,0.000001,0.000006,0.000003,0.000004,0.000011,0.000001,0.000001,0.000001,0.000001
BuildPreviousOccluderHZB,792,792.000000,0.049146,0.000011,0.001357,0.000062,0.000024,0.048992,0.000011,0.001357,0.000062,0.000024
FGatherShadowPrimitivesPrepareTask,265,265.000000,0.045623,0.000110,0.000372,0.000172,0.000166,0.004654,0.000004,0.000134,0.000018,0.000015
CreateDynamicShadows,265,265.000000,0.038372,0.000080,0.000332,0.000145,0.000136,0.038361,0.000080,0.000332,0.000145,0.000136
FPrimitiveSceneInfo_CacheNaniteMaterialBins,250,250.000000,0.033327,0.000026,0.001689,0.000133,0.000093,0.002250,0.000004,0.000059,0.000009,0.000008
NaniteMaterialListApply,250,250.000000,0.003312,0.000000,0.000053,0.000013,0.000011,0.003312,0.000000,0.000053,0.000013,0.000011
NaniteComputeRelevance,250,250.000000,0.005004,0.000006,0.000276,0.000020,0.000014,0.000481,0.000001,0.000013,0.000002,0.000002
AsyncUpdateUniformBuffers,266,266.000000,0.006308,0.000000,0.000139,0.000024,0.000008,0.006261,0.000000,0.000139,0.000024,0.000008
Skinning::InitHeaderData,250,250.000000,0.000127,0.000000,0.000008,0.000001,0.000000,0.000127,0.000000,0.000008,0.000001,0.000000
PatchSplit,3173,3173.000000,0.086889,0.000003,0.004156,0.000027,0.000045,0.082414,0.000000,0.000363,0.000026,0.000026
RecordShadingCommandsTask,265,265.000000,0.001808,0.000003,0.000020,0.000007,0.000006,0.001808,0.000003,0.000020,0.000007,0.000006
