Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
AutomationTest System.Analytics.AnalyticsETEventCache,1,1.000000,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126,0.000126
AutomationTest System.Pak.IoStore.PackageIdMap,1,1.000000,0.000374,0.000374,0.000374,0.000374,0.000374,0.000355,0.000355,0.000355,0.000355,0.000355
SortByEntryOffset,1,1.000000,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008
SortBySlotIndex,2,2.000000,0.000011,0.000003,0.000008,0.000005,0.000008,0.000011,0.000003,0.000008,0.000005,0.000008
AutomationTest System.AssetRegistry.SerializeTagMap,1,1.000000,0.000134,0.000134,0.000134,0.000134,0.000134,0.000134,0.000134,0.000134,0.000134,0.000134
AutomationTest System.Engine.Networking.IPv4.IPv4Address,1,1.000000,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
AutomationTest System.Insights.Analysis.PagedArrayFiltering,1,1.000000,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
AutomationTest System.AnimationCore.BoneWeight.Basic,1,1.000000,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
AutomationTest System.AnimationCore.BoneWeights.Settings,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
AutomationTest System.AnimationCore.BoneWeights.Basic,1,1.000000,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011
AutomationTest System.AnimationCore.BoneWeights.Create,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
AutomationTest System.AnimationCore.BoneWeights.Blend,1,1.000000,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
AutomationTest System.Core.Time.Comparison,1,1.000000,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009
AutomationTest System.Core.Time.ToSeconds,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
AutomationTest System.Core.Time.Addition,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
AutomationTest System.Core.Time.Subtraction,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
AutomationTest System.Core.Time.Conversion,1,1.000000,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
AutomationTest System.Core.Time.FrameRateMultiples,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
AutomationTest System.Commandlet.ParseCommandLine,1,1.000000,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020
AutomationTest System.Engine.Internationalization.Text Property Test,1,1.000000,0.000218,0.000218,0.000218,0.000218,0.000218,0.000159,0.000159,0.000159,0.000159,0.000159
TextPropertyTestObject,4,4.000000,0.000035,0.000001,0.000028,0.000009,0.000003,0.000035,0.000001,0.000028,0.000009,0.000003
AutomationTest System.Engine.Int Serialization,1,1.000000,0.000052,0.000052,0.000052,0.000052,0.000052,0.000045,0.000045,0.000045,0.000045,0.000045
IntSerialization,2,2.000000,0.000003,0.000001,0.000002,0.000002,0.000002,0.000003,0.000001,0.000002,0.000002,0.000002
FEngineLoop::Init,1,1.000000,1.556757,1.556757,1.556757,1.556757,1.556757,0.015217,0.015217,0.015217,0.015217,0.015217
Create GEngine,1,1.000000,0.000074,0.000074,0.000074,0.000074,0.000074,0.000013,0.000013,0.000013,0.000013,0.000013
GameEngine,1,1.000000,0.000050,0.000050,0.000050,0.000050,0.000050,0.000050,0.000050,0.000050,0.000050,0.000050
GEngine->ParseCommandline(),1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
InitTime,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
GEngine->Init,1,1.000000,0.530709,0.530709,0.530709,0.530709,0.530709,0.000003,0.000003,0.000003,0.000003,0.000003
UGameEngine::Init,1,1.000000,0.530706,0.530706,0.530706,0.530706,0.530706,0.000039,0.000039,0.000039,0.000039,0.000039
UEngine::Init,1,1.000000,0.522896,0.522896,0.522896,0.522896,0.522896,0.026735,0.026735,0.026735,0.026735,0.026735
TypedElementRegistry,1,1.000000,0.000018,0.000018,0.000018,0.000018,0.000018,0.000018,0.000018,0.000018,0.000018,0.000018
ObjectElementAssetDataInterface,1,1.000000,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008
ObjectElementObjectInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ObjectElementCounterInterface,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ObjectElementSelectionInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ActorElementAssetDataInterface,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ActorElementHierarchyInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ActorElementObjectInterface,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ActorElementCounterInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ActorElementWorldInterface,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ActorElementSelectionInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ComponentElementHierarchyInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ComponentElementObjectInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ComponentElementCounterInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ComponentElementWorldInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ComponentElementSelectionInterface,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
SMInstanceElementHierarchyInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
SMInstanceElementWorldInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
SMInstanceElementSelectionInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
SMInstanceElementAssetDataInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
SMInstanceElementPrimitiveCustomDataInterface,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ConstraintSubsystem,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
SlateFXSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
GameViewportSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
SubobjectDataSubsystem,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
LandscapeEditResourcesSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
MaterialExpressionLandscapeLayerCoords,8,8.000000,0.000094,0.000004,0.000020,0.000012,0.000012,0.000094,0.000004,0.000020,0.000012,0.000012
LayerVisMaterial,1,1.000000,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042
LayerVisMaterialEditorOnlyData,1,1.000000,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028,0.000028
LandscapeMaterialInstanceConstant,7,7.000000,0.000279,0.000030,0.000052,0.000040,0.000038,0.000246,0.000027,0.000047,0.000035,0.000034
FMaterialShaderMap::SubmitCompileJobs,7,7.000000,0.021182,0.002376,0.003335,0.003026,0.003180,0.003480,0.000407,0.000583,0.000497,0.000498
GlobalBeginCompileShader,164,164.000000,0.019124,0.000057,0.000851,0.000117,0.000105,0.010904,0.000035,0.000765,0.000066,0.000058
FShaderType::AddReferencedUniformBufferIncludes,164,164.000000,0.007124,0.000017,0.000107,0.000043,0.000039,0.000019,0.000000,0.000001,0.000000,0.000000
UE::ShaderParameters::AddUniformBufferIncludesToEnvironment,328,328.000000,0.008201,0.000004,0.000107,0.000025,0.000017,0.008201,0.000004,0.000107,0.000025,0.000017
FShaderCompilingManager::SubmitJobs,14,14.000000,0.000712,0.000004,0.000147,0.000051,0.000061,0.000615,0.000003,0.000101,0.000044,0.000061
MaterialExpressionStep,4,4.000000,0.000036,0.000002,0.000015,0.000009,0.000015,0.000036,0.000002,0.000015,0.000009,0.000015
MaterialExpressionDoubleVectorParameter,4,4.000000,0.000050,0.000007,0.000018,0.000013,0.000017,0.000050,0.000007,0.000018,0.000013,0.000017
MaterialExpressionRotator,6,6.000000,0.000065,0.000004,0.000018,0.000011,0.000017,0.000065,0.000004,0.000018,0.000011,0.000017
MaterialExpressionSign,4,4.000000,0.000028,0.000002,0.000012,0.000007,0.000011,0.000028,0.000002,0.000012,0.000007,0.000011
MaterialExpressionStaticSwitchParameter,10,10.000000,0.000111,0.000002,0.000020,0.000011,0.000017,0.000111,0.000002,0.000020,0.000011,0.000017
WithinRangeFloat2,1,1.000000,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020
MF_WithinRangeFloat2EditorOnlyData,1,1.000000,0.000022,0.000022,0.000022,0.000022,0.000022,0.000022,0.000022,0.000022,0.000022,0.000022
DefaultAlphaTexture,1,1.000000,0.000078,0.000078,0.000078,0.000078,0.000078,0.000049,0.000049,0.000049,0.000049,0.000049
SelectBrushMaterial,1,1.000000,0.000094,0.000094,0.000094,0.000094,0.000094,0.000094,0.000094,0.000094,0.000094,0.000094
SelectBrushMaterialEditorOnlyData,1,1.000000,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080
SelectBrushMaterial_Selected,1,1.000000,0.000061,0.000061,0.000061,0.000061,0.000061,0.000061,0.000061,0.000061,0.000061,0.000061
SelectBrushMaterial_SelectedRegion,1,1.000000,0.000151,0.000151,0.000151,0.000151,0.000151,0.000151,0.000151,0.000151,0.000151,0.000151
MaskBrushMaterial,1,1.000000,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152,0.000152
MaskBrushMaterialEditorOnlyData,1,1.000000,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072
MaskBrushMaterial_MaskedRegion,1,1.000000,0.000108,0.000108,0.000108,0.000108,0.000108,0.000108,0.000108,0.000108,0.000108,0.000108
ColorMaskBrushMaterial,1,1.000000,0.000166,0.000166,0.000166,0.000166,0.000166,0.000166,0.000166,0.000166,0.000166,0.000166
ColorMaskBrushMaterialEditorOnlyData,1,1.000000,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047
ColorMaskBrushMaterial_MaskedRegion,1,1.000000,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092
LandscapeDirtyMaterial,1,1.000000,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131
LandscapeDirtyMaterialEditorOnlyData,1,1.000000,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049,0.000049
MaterialExpressionLocalPosition,8,8.000000,0.000080,0.000002,0.000021,0.000010,0.000010,0.000080,0.000002,0.000021,0.000010,0.000010
DebugIntValues,1,1.000000,0.000108,0.000108,0.000108,0.000108,0.000108,0.000102,0.000102,0.000102,0.000102,0.000102
LocalPosition,1,1.000000,0.000035,0.000035,0.000035,0.000035,0.000035,0.000033,0.000033,0.000033,0.000033,0.000033
LocalPositionEditorOnlyData,1,1.000000,0.000021,0.000021,0.000021,0.000021,0.000021,0.000021,0.000021,0.000021,0.000021,0.000021
LandscapeLayerUsageMaterial,1,1.000000,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196
AudioWidgetSubsystem,1,1.000000,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014
DataDrivenCVarEngineSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
InputDeviceSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
HLODEngineSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
ActorDescContainerSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ContentBundleEngineSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
ContentBundleTypeFactory,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ExternalDataLayerEngineSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
MassTestEngineSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
AudioAnalyzerSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
MetaSoundAssetSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
MetaSoundBuilderSubsystem,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
AssetTagsSubsystem,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
NamingTokensEngineSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
TakeRecorderSubsystem,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
TakeRecorderSubsystemImplementation,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
TakeRecorderNamingTokensData,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
TakeRecorderNamingTokens,1,1.000000,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
UEngine::InitializeObjectReferences,1,1.000000,0.228401,0.228401,0.228401,0.228401,0.228401,0.000510,0.000510,0.000510,0.000510,0.000510
WireframeMaterial,1,1.000000,0.000149,0.000149,0.000149,0.000149,0.000149,0.000149,0.000149,0.000149,0.000149,0.000149
LevelColorationLitMaterial,1,1.000000,0.000104,0.000104,0.000104,0.000104,0.000104,0.000104,0.000104,0.000104,0.000104,0.000104
MaterialExpressionVectorParameter0,6,6.000000,0.000131,0.000015,0.000035,0.000022,0.000021,0.000131,0.000015,0.000035,0.000022,0.000021
LevelColorationUnlitMaterial,1,1.000000,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
MaterialExpressionLightmapUVs,2,2.000000,0.000015,0.000005,0.000010,0.000007,0.000010,0.000015,0.000005,0.000010,0.000007,0.000010
DefaultWhiteGrid,1,1.000000,0.000116,0.000116,0.000116,0.000116,0.000116,0.000093,0.000093,0.000093,0.000093,0.000093
MAT_LevelColorationLitLightmapUV,1,1.000000,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077
ShadedLevelColorationLitMaterial,1,1.000000,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120
ShadedLevelColorationUnlitMateri,1,1.000000,0.000130,0.000130,0.000130,0.000130,0.000130,0.000130,0.000130,0.000130,0.000130,0.000130
VertexColorMaterial,1,1.000000,0.000109,0.000109,0.000109,0.000109,0.000109,0.000109,0.000109,0.000109,0.000109,0.000109
VertexColorViewMode_ColorOnly,1,1.000000,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097
VertexColorViewMode_ColorOnlyEditorOnlyData,1,1.000000,0.000082,0.000082,0.000082,0.000082,0.000082,0.000082,0.000082,0.000082,0.000082,0.000082
VertexColorViewMode_AlphaAsColor,1,1.000000,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100
VertexColorViewMode_AlphaAsColorEditorOnlyData,1,1.000000,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084
VertexColorViewMode_RedOnly,1,1.000000,0.000099,0.000099,0.000099,0.000099,0.000099,0.000099,0.000099,0.000099,0.000099,0.000099
VertexColorViewMode_RedOnlyEditorOnlyData,1,1.000000,0.000085,0.000085,0.000085,0.000085,0.000085,0.000085,0.000085,0.000085,0.000085,0.000085
VertexColorViewMode_GreenOnly,1,1.000000,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101
VertexColorViewMode_GreenOnlyEditorOnlyData,1,1.000000,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097,0.000097
DDC_Put,1,1.000000,0.000222,0.000222,0.000222,0.000222,0.000222,0.000222,0.000222,0.000222,0.000222,0.000222
VertexColorViewMode_BlueOnly,1,1.000000,0.000121,0.000121,0.000121,0.000121,0.000121,0.000121,0.000121,0.000121,0.000121,0.000121
VertexColorViewMode_BlueOnlyEditorOnlyData,1,1.000000,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081
MaterialExpressionMeshPaintTextureCoordinateIndex,2,2.000000,0.000014,0.000004,0.000011,0.000007,0.000011,0.000014,0.000004,0.000011,0.000007,0.000011
MaterialExpressionMeshPaintTextureObject,2,2.000000,0.000015,0.000004,0.000012,0.000008,0.000012,0.000015,0.000004,0.000012,0.000008,0.000012
TextureColorViewMode,1,1.000000,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120
TextureColorViewModeEditorOnlyData,1,1.000000,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105,0.000105
NaniteHiddenSectionMaterial,1,1.000000,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081,0.000081
WorldGridMaterialEditorOnlyData,1,1.000000,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037
RemoveSurfaceMaterial,1,1.000000,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100
DebugMeshMaterial,1,1.000000,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102
DefaultWhiteGrid_Low,1,1.000000,0.000127,0.000127,0.000127,0.000127,0.000127,0.000103,0.000103,0.000103,0.000103,0.000103
EmissiveMeshMaterial,1,1.000000,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077,0.000077
EmissiveMeshMaterialEditorOnlyData,1,1.000000,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
InvalidLightmapSettings,1,1.000000,0.000093,0.000093,0.000093,0.000093,0.000093,0.000074,0.000074,0.000074,0.000074,0.000074
